NF|G|5|2006|01|580.0|761532|761532|26/04/2006|072109382000105|2062.27|2353.36| |499.0|37239.0|580021|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761550|761550|26/04/2006|030883995000147|1621.98|1834.6| |499.0|37220.0|580027|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761709|761709|26/04/2006|004342413000105|963.2|1101.93| |499.0|37682.0|989749|20/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761794|761794|26/04/2006|028088425000113|1231.65|1368.96| |499.0|37680.0|989744|20/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761816|761816|26/04/2006|000993696000102|4221.66|4643.83| |499.0|37241.0|580022|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761879|761879|26/04/2006|001278962000170|988.94|1121.93| |499.0|37683.0|987263|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761880|761880|26/04/2006|001278962000170|308.0|354.2| |499.0|37684.0|987264|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|762039|762039|27/04/2006|000993696000102|4456.63|4838.49| |499.0|37242.0|580023|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|763089|763089|28/04/2006|029761160000135|1972.0|2267.81| |499.0|38527.0|580043|25/04/2006|26/04/2006|
NF|G|5|2006|01|580.0|763113|763113|28/04/2006|031125263000150|3080.98|3487.01| |499.0|38954.0|0|27/04/2006|28/04/2006|
NF|G|5|2006|01|580.0|763114|763114|28/04/2006|029092269000127|1029.83|1169.98| |499.0|38973.0|0|26/04/2006|28/04/2006|
NF|G|5|2006|01|580.0|763449|763449|03/05/2006|030625644000136|1850.37|2093.38| |499.0|39055.0|0|27/04/2006|28/04/2006|
NF|G|5|2006|01|580.0|763470|763470|03/05/2006|004342413000105|1077.9|1227.71| |499.0|38962.0|0|26/04/2006|28/04/2006|
NF|G|5|2006|01|580.0|763584|763584|03/05/2006|031116882000189|3698.82|4174.62| |499.0|39062.0|0|27/04/2006|28/04/2006|
NF|G|5|2006|01|580.0|763831|763831|04/05/2006|004104153000130|5042.93|5758.57| |499.0|39449.0|580057|28/04/2006|28/04/2006|
NF|G|5|2006|01|580.0|764145|764145|05/05/2006|003100193000140|1796.94|1922.69| |499.0|39582.0|580056|28/04/2006|28/04/2006|
NF|G|5|2006|01|580.0|764208|764208|05/05/2006|032061871000101|901.3|1032.21| |499.0|39968.0|989765|25/04/2006|26/04/2006|
NF|G|5|2006|01|580.0|764324|764324|05/05/2006|030802193000165|2098.27|2347.96| |499.0|39060.0|0|27/04/2006|28/04/2006|
NF|G|5|2006|01|580.0|764724|764724|08/05/2006|035788561000181|470.4|540.96| |499.0|40055.0|580063|02/05/2006|02/05/2006|
NF|G|5|2006|01|580.0|764765|764765|08/05/2006|027127786000169|2947.0|3306.17| |499.0|39895.0|0|02/05/2006|02/05/2006|
NF|G|5|2006|01|580.0|764770|764770|08/05/2006|032153405000156|1986.66|2244.13| |499.0|40051.0|580060|02/05/2006|02/05/2006|
NF|G|5|2006|01|580.0|764771|764771|08/05/2006|032153405000156|1358.38|1516.54| |499.0|40053.0|580061|02/05/2006|02/05/2006|
NF|G|5|2006|01|580.0|764772|764772|08/05/2006|032153405000156|904.35|1037.05| |499.0|40054.0|580062|02/05/2006|02/05/2006|
NF|G|5|2006|01|581.0|758171|758171|10/04/2006|094790508000184|401.43|441.58| |400.0|33791.0|581126|28/03/2006|04/04/2006|
NF|G|5|2006|01|581.0|758172|758172|10/04/2006|003117773000140|424.0|460.5| |400.0|33782.0|581116|27/03/2006|04/04/2006|
NF|G|5|2006|01|581.0|758193|758193|10/04/2006|087982385000118|1305.56|1375.87| |400.0|33785.0|581119|27/03/2006|04/04/2006|
NF|G|5|2006|01|581.0|758194|758194|10/04/2006|087982385000118|670.0|767.5| |400.0|33786.0|581120|27/03/2006|04/04/2006|
NF|G|5|2006|01|581.0|758267|758267|10/04/2006|093392041000151|1394.01|1572.74| |400.0|33277.0|0|28/03/2006|04/04/2006|
NF|G|5|2006|01|581.0|758276|758276|10/04/2006|003249819000185|914.0|999.5| |400.0|33436.0|581148|31/03/2006|31/03/2006|
NF|G|5|2006|01|581.0|758303|758303|10/04/2006|072257702000166|519.18|547.57| |400.0|33774.0|581161|03/04/2006|04/04/2006|
NF|G|5|2006|01|581.0|758395|758395|11/04/2006|094568706000106|695.27|747.71| |400.0|34173.0|0|04/04/2006|06/04/2006|
NF|G|5|2006|01|581.0|758546|758546|11/04/2006|091125054000139|502.6|575.62| |400.0|34169.0|0|04/04/2006|06/04/2006|
NF|G|5|2006|01|581.0|758547|758547|11/04/2006|091125054000139|520.1|593.59| |400.0|34170.0|0|04/04/2006|06/04/2006|
NF|G|5|2006|01|581.0|758560|758560|11/04/2006|089211262000109|1332.17|1449.08| |400.0|34167.0|0|04/04/2006|06/04/2006|
NF|G|5|2006|01|581.0|758561|758561|11/04/2006|089211262000109|1087.16|1197.51| |400.0|34168.0|0|04/04/2006|06/04/2006|
NF|G|5|2006|01|581.0|758898|758898|11/04/2006|073856486000138|655.29|720.82| |400.0|32065.0|581068|22/03/2006|24/03/2006|
NF|G|5|2006|01|581.0|758899|758899|11/04/2006|073856486000138|310.5|330.38| |400.0|32970.0|581152|31/03/2006|31/03/2006|
NF|G|5|2006|01|581.0|758900|758900|11/04/2006|073856486000138|1862.31|1876.97| |400.0|34367.0|581000|22/03/2006|06/04/2006|
NF|G|5|2006|01|581.0|759045|759045|12/04/2006|072257702000166|410.8|472.42| |400.0|34757.0|581194|07/04/2006|08/04/2006|
NF|G|5|2006|01|581.0|759305|759305|13/04/2006|007099426000193|420.0|462.0| |400.0|35253.0|0|10/04/2006|11/04/2006|
NF|G|5|2006|01|581.0|759321|759321|13/04/2006|087779518000153|1046.88|1046.88| |400.0|34545.0|0|06/04/2006|07/04/2006|
NF|G|5|2006|01|581.0|759348|759348|13/04/2006|091257998000160|589.23|589.23| |400.0|34553.0|0|06/04/2006|07/04/2006|
NF|G|5|2006|01|581.0|759410|759410|13/04/2006|000568805000136|404.5|451.5| |400.0|35452.0|0|11/04/2006|12/04/2006|
NF|G|5|2006|01|581.0|759543|759543|17/04/2006|001624239000103|617.85|654.28| |400.0|34920.0|581144|30/03/2006|31/03/2006|
NF|G|5|2006|01|581.0|759553|759553|17/04/2006|093392041000151|2136.45|2446.68| |400.0|34231.0|581127|28/03/2006|04/04/2006|
NF|G|5|2006|01|581.0|759698|759698|17/04/2006|000554470000105|434.35|474.32| |400.0|34682.0|0|06/04/2006|07/04/2006|
NF|G|5|2006|01|581.0|759699|759699|17/04/2006|000554470000105|417.65|437.62| |400.0|34683.0|0|06/04/2006|07/04/2006|
NF|G|5|2006|01|581.0|759834|759834|17/04/2006|007641504000130|620.58|683.81| |400.0|34927.0|581189|07/04/2006|08/04/2006|
NF|G|5|2006|01|581.0|760215|760215|18/04/2006|097240642000108|600.85|690.17| |400.0|35254.0|581004|10/04/2006|11/04/2006|
NF|G|5|2006|01|581.0|760685|760685|20/04/2006|090034364000266|1471.9|1677.58| |400.0|36481.0|581011|12/04/2006|17/04/2006|
NF|G|5|2006|01|581.0|760725|760725|20/04/2006|004192957000138|4318.5|4763.14| |400.0|36378.0|581025|17/04/2006|17/04/2006|
