06|2002|508|F|||||1027||144427.79|209829.37||0||1489.15|||2813.98|2454.19|297.83|2813.98|1101.37|01.04.02
07|2002|508|F|||||1027||199817.88|94992.25||0||492.96|||1614.76|1442.99|94.8|1614.76|1119.78|01.04.02
08|2002|508|F|||||1027||148813.88|74966.23||0||513.5|||1616.57|1444.8|76.07|1616.57|691.5|01.04.02
09|2002|508|F|||||1027||127353.35|82626.77||0||667.55|||1861.44|1658.97|166.89|1861.44|713.6|01.04.02
10|2002|508|F|||||1027||139415.11|99286.05||0||729.17|||1896.4|1688.09|140.23|1896.4|576.35|01.04.02
11|2002|508|F|||||1027||123664.33|88784.19||0||739.44|||1951.3|1734.76|184.86|1951.3|820.1|01.04.02
12|2002|508|F|||||1027||84831.74|80181.01||0||975.65|||1911.36|1691.95|216.81|2219.46|349.97|01.04.02
01|2002|510|F|||||1027||25909.48|20547.47||0||811.33|||1769.51|1612.21|170.81|1931.14|524.76|01.04.08
02|2002|510|F|||||1027||76950.15|61921.04||0||821.6|||1992.98|1815.03|178.61|2027.21|1091.44|01.04.08
03|2002|510|F|||||1027||103042.18|77030.04||0||770.25|||1982.11|1805.04|184.86|1982.11|1128.31|01.04.08
04|2002|510|F|||||1027||105681.1|74580.04||0||729.17|||1868.35|1711.05|112.18|1868.35|1380.98|01.04.08
05|2002|510|F|||||1027||109216.53|62673.01||0||585.39|||1752.88|1595.58|140.49|1752.88|1586.07|01.04.08
06|2002|510|F|||||1027||110656.75|68843.56||0||636.74|||1791.09|1619.32|127.35|1791.09|1554.46|01.04.08
07|2002|510|F|||||1027||153095.18|92368.07||0||616.2|||1761.7|1589.93|118.5|1761.7|1928.87|01.04.08
08|2002|510|F|||||1027||114017.33|76484.55||0||688.09|||1817.03|1645.26|101.94|1817.03|1472.26|01.04.08
09|2002|510|F|||||1027||97574.83|66009.32||0||698.36|||1899.95|1728.18|174.59|1899.95|1625.42|01.04.08
10|2002|510|F|||||1027||106816.23|55401.25||0||534.04|||1663.74|1491.97|102.7|1663.74|1248.3|01.04.08
11|2002|510|F|||||1027||94748.4|47980.95||0||523.77|||1681.71|1509.94|130.94|1681.71|1773|01.04.08
12|2002|510|F|||||1027||64995.88|48406.24||0||759.98|||1647.76|1475.99|168.88|1955.86|757.72|01.04.08
01|2002|511|F|||||1027||33337.28|41663.78||0||1283.75|||2341.38|2071.35|270.26|2503.01|0|01.02.01
02|2002|511|F|||||1027||104172.93|82118.76||0||811.33|||1980.48|1772.51|176.38|2014.71|788.19|01.02.01
03|2002|511|F|||||1027||93462.8|92534.82||0||1016.73|||2287.75|2033.04|244.02|2287.75|1733.39|01.02.01
04|2002|511|F|||||1027||97379.96|47214.42||0||492.96|||1595.8|1438.5|75.84|1595.8|897.5|01.02.01
05|2002|511|F|||||1027||100062.04|46301.98||0||472.42|||1612.8|1455.5|113.38|1612.8|942.77|01.02.01
06|2002|511|F|||||1027||77581.54|55824.9||0||739.44|||1914.33|1704.18|147.89|1914.33|1885.29|01.02.01
07|2002|511|F|||||1027||103831.66|93534.81||0||924.3|||2129.05|1885.84|177.75|2129.05|1482.5|01.02.01
08|2002|511|F|||||1027||77328.32|47641.51||0||636.74|||1758.07|1570.51|94.33|1758.07|1111.26|01.02.01
09|2002|511|F|||||1027||66176.76|47325.23||0||739.44|||1951.3|1734.76|184.86|1951.3|1117.3|01.02.01
