01|001|FAM|04/01/2005|211504    |D|04/01/2005|00000000000260,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|15040626  |D|04/01/2005|00000000000099,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|354639    |D|04/01/2005|00000000000080,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|12020612  |D|04/01/2005|00000000000001,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000001980,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000260,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000080,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000001,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000099,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|12020626  |D|04/01/2005|00000000000176,55|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|13030627  |D|04/01/2005|00000000000021,91|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|13030620  |D|04/01/2005|00000000000108,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|13030620  |D|04/01/2005|00000000000050,06|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|13030718  |D|04/01/2005|00000000000148,25|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000176,55|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000021,91|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000108,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000050,06|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111102    |C|04/01/2005|00000000000148,25|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211504    |D|04/01/2005|00000000002103,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000002103,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|432101    |D|04/01/2005|00000000000894,56|0,0|216||N|0|0|0|0|
